"MachineGuid","Cleared","DateTime","Disqualified","Grade","Guid","Held","LetGo","MissedHold","LifeRemainingSeconds","MachineGuid","MaxCombo","Modifiers","Pad","PercentDP","PlayerGuid","ProductID","Air","Chaos","Fakes","Freeze","Hands","Holds","Jumps","Lifts","Mines","Notes","Rolls","Stream","TapsAndHolds","Voltage","Score","StageGuid","SurviveSeconds","AvoidMine","CheckpointHit","CheckpointMiss","HitMine","Miss","W1","W2","W3","W4","W5","Dir","Title","Difficulty","Level","StepsType","_id","_index","_score","_type"
1dda8a3547c7dc6c,false,"May 21st 2019, 00:00:00.000",0,Failed,"c439868d-81dd-494c-a5b1-63715ac59b10",0,0,0,"0.000000",1dda8a3547c7dc6c,155,"1.5x, Overhead",33,"0.435500",3694d7d8e4a00efb,1,"0.090909","0.435599",0,"0.000000",0,0,8,0,0,"395.000000",0,"0.408745",387,"0.304481",537550,"d4027eae-4172-4e68-a8bb-f23f838fee33","111.996735",0,0,0,0,19,117,96,130,43,8,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Hard,12,"dance-single","-TGGQWsBSsSJMY2IuBm7",stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier05,"0a7fc630-542d-4ff8-a30d-2e08f930a3dc",0,0,0,"0.000000",1dda8a3547c7dc6c,161,"1.5x, Overhead",33,"0.614200",3694d7d8e4a00efb,1,"0.545455","0.614239",0,"0.000000",0,0,11,0,0,"499.000000",0,"0.596958",488,"0.323969",725730,"e4b6bd52-fab0-489d-a480-6388c93707a9","134.511734",0,0,0,0,18,199,109,134,46,9,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Hard,12,"dance-single","_TGGQWsBSsSJMY2IuBnc",stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier05,"2af9d61e-dd4c-424e-a051-a675e07f4908",19,2,1,"0.000000",1dda8a3547c7dc6c,160,"1.25x, Overhead",33,"0.648500",3694d7d8e4a00efb,1,"0.500000","0.648499",0,"0.863636",0,19,4,0,0,"384.000000",0,"0.650990",380,"0.429756",771660,"f7dd0efe-a0b9-419d-a2ba-26d3354e43e6","124.771469",0,0,0,0,9,151,108,95,26,11,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Medium,10,"dance-single",OzGGQWsBSsSJMY2IuxoL,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier05,"cd34685c-8abe-43ba-aa4f-9dd06dbc7fdc",22,0,0,"0.000000",1dda8a3547c7dc6c,139,"1.25x, Overhead",33,"0.643700",3694d7d8e4a00efb,1,"1.000000","0.643760",0,"1.000000",0,22,4,0,0,"387.000000",0,"0.631188",383,"0.340516",770350,"a7126eae-684d-4d51-a328-542a1521cec5","124.773682",0,0,0,0,10,141,110,106,26,7,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Medium,10,"dance-single","1jGGQWsBSsSJMY2Itxk-",stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier05,"5e67d392-9235-4735-a68b-d4b24e4efd18",3,1,0,"0.000000",1dda8a3547c7dc6c,63,"1.5x, Overhead",33,"0.639900",3694d7d8e4a00efb,1,"0.666667","0.639968",0,"0.750000",0,3,29,0,0,"405.000000",0,"0.671233",378,"0.161408",772170,"213106dc-54a1-488a-aced-8c8dfbf6fc12","115.441864",0,0,0,0,19,150,122,88,18,11,"Songs/16 DDR A/Roshin yuukai/","炉心融解",Hard,12,"dance-single","_DGGQWsBSsSJMY2IuBnZ",stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier05,"e9ada68c-29a9-4dbf-a27e-177554373929",30,1,0,"0.000000",1dda8a3547c7dc6c,125,"1.5x, Overhead",33,"0.628900",3694d7d8e4a00efb,1,"0.566667","0.628913",0,"0.967742",0,30,55,0,0,"371.000000",0,"0.598466",312,"0.421518",741430,"764d517c-6f33-4c99-a219-406eb524ed6f","111.793724",0,0,0,0,12,115,82,84,31,7,"Songs/16 DDR A/Love Shine wonderful mix/","Love♡Shine わんだふるmix",Hard,11,"dance-single",VTGGQWsBSsSJMY2IshlX,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier04,"969f5332-1124-4611-ab3c-ac0b5edf458a",0,0,0,"0.000000",1dda8a3547c7dc6c,123,"1.5x, Overhead",33,"0.666600",3694d7d8e4a00efb,1,"0.636364","0.666667",0,"0.000000",0,0,33,0,0,"279.000000",0,"0.719298",246,"0.448450",812080,"0131d594-94c4-4971-aa17-e35db4a2c157","108.096680",0,0,0,0,3,94,81,60,11,3,"Songs/05 5thMIX/ABSOLUTE/",ABSOLUTE,Medium,8,"dance-single",5zGGQWsBSsSJMY2IkBVN,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier03,"65f1612b-83db-4f81-a7d6-b11aed748941",41,0,0,"0.000000",1dda8a3547c7dc6c,398,"1.5x, Overhead",33,"0.785100",3694d7d8e4a00efb,1,"0.800000","0.785118",0,"1.000000",0,41,15,0,0,"413.000000",0,"0.803874",398,"1.000000",908010,"a0ec6287-c91a-4482-a181-88f4d77765fa","151.231155",0,0,0,0,0,194,128,73,3,0,"Songs/16 DDR A/Nou shou sakuretsu girl/","脳漿炸裂ガール",Medium,10,"dance-single",8zGGQWsBSsSJMY2IkBXR,stepmania,,result
1dda8a3547c7dc6c,false,"May 21st 2019, 00:00:00.000",0,Failed,"b85a94f9-3056-4c83-a65f-edd685a6496d",6,0,1,"0.000000",1dda8a3547c7dc6c,73,"1.25x, Overhead",33,"0.516200",3694d7d8e4a00efb,1,"0.406250","0.516208",0,"0.500000",0,6,27,0,0,"512.000000",0,"0.490265",485,"0.143335",636590,"4e7c74ad-734e-4e9a-ab5e-ed9d66f9c15a","132.892044",0,0,0,0,26,141,119,169,54,17,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Hard,13,"dance-single",CTGGQWsBSsSJMY2IkRah,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier04,"00bf9afa-70ff-4487-a65c-2d90e33240d1",0,0,0,"0.000000",1dda8a3547c7dc6c,200,"1.5x, Overhead",33,"0.686600",3694d7d8e4a00efb,1,"0.555556","0.686610",0,"0.000000",0,0,18,0,0,"250.000000",0,"0.714286",232,"0.818877",842600,"f3a88715-0e50-4ed7-a000-d2d04dab0721","105.134903",0,0,0,0,2,87,79,63,3,0,"Songs/05 5thMIX/Abyss/",Abyss,Medium,7,"dance-single","DDGGQWsBSsSJMY2IkRa-",stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier03,"2819e06d-6c51-4df7-a525-fcc5b8ed7f5d",8,0,0,"0.000000",1dda8a3547c7dc6c,177,"1.5x, Overhead",33,"0.790900",3694d7d8e4a00efb,1,"0.666667","0.790991",0,"1.000000",0,8,3,0,0,"180.000000",0,"0.866667",177,"1.000000",926170,"c63242b5-574d-436d-aac0-c5c96f7964bb","102.054062",0,0,0,0,0,88,65,21,3,0,"Songs/16 DDR A/Help me, ERINNNNNN!!/","Help me, ERINNNNNN!!",Easy,5,"dance-single",bjGGQWsBSsSJMY2IlBb9,stepmania,,result
1dda8a3547c7dc6c,false,"May 21st 2019, 00:00:00.000",0,Failed,"35cef6de-ba0f-4d6e-af59-3d58650bae45",0,0,0,"0.000000",1dda8a3547c7dc6c,35,Overhead,33,"0.133500",3694d7d8e4a00efb,1,"0.030303","0.133598",0,"0.000000",0,0,10,0,0,"88.000000",0,"0.098246",78,"0.125845",176060,"6a3dbead-0747-4b8f-a127-1092bde8f85f","41.175056",0,0,0,0,9,12,12,41,12,3,"Songs/05 5thMIX/ABSOLUTE/",ABSOLUTE,Medium,8,"dance-single",fDGGQWsBSsSJMY2IlRZy,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier04,"1c0e85b3-a172-4a97-a997-a518b1bc2437",0,0,0,"0.000000",1dda8a3547c7dc6c,79,"1.5x, Overhead",33,"0.660100",3694d7d8e4a00efb,1,"1.000000","0.660194",0,"0.000000",0,0,1,0,0,"302.000000",0,"0.700000",301,"0.307949",807340,"a9cc24ce-6708-4acb-abde-750262690db8","104.955246",0,0,0,0,1,112,104,68,17,7,"Songs/05 5thMIX/Abyss/",Abyss,Hard,10,"dance-single",jjGGQWsBSsSJMY2IlhYD,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier03,"c162a425-40d2-4e75-ac81-65a56201b5c7",66,0,1,"0.000000",1dda8a3547c7dc6c,97,"1.25x, Overhead",33,"0.809300",3694d7d8e4a00efb,1,"0.746032","0.809361",0,"0.985075",0,66,63,0,0,"286.000000",0,"0.819444",223,"0.423583",906470,"8a0e968f-0e6a-421b-afd2-ea4c60f91667","103.715347",0,0,0,0,2,113,66,40,4,0,"Songs/16 DDR A/Happy/",Happy,Medium,10,"dance-single",4zGGQWsBSsSJMY2IjxVs,stepmania,,result
1dda8a3547c7dc6c,false,"May 21st 2019, 00:00:00.000",0,Failed,"9642c947-a074-472c-ac52-ee63f4b80cba",5,0,0,"0.000000",1dda8a3547c7dc6c,46,"1.25x, Overhead",33,"0.165700",3694d7d8e4a00efb,1,"0.000000","0.165736",0,"0.263158",0,5,1,0,0,"99.000000",0,"0.142857",98,"0.126361",208860,"61505205-28c1-4620-aa82-87337540f318","41.802864",0,0,0,0,8,23,30,34,11,10,"Songs/16 DDR A/Himawari sunset/","向日葵サンセット",Hard,13,"dance-single",kjGGQWsBSsSJMY2IlhYl,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier05,"7c4556d9-0bab-40da-a270-166d3fbfbbaf",22,0,0,"0.000000",1dda8a3547c7dc6c,80,"1.25x, Overhead",33,"0.613700",3694d7d8e4a00efb,1,"1.000000","0.613744",0,"1.000000",0,22,4,0,0,"380.000000",0,"0.579208",376,"0.221337",717340,"8c1d9f12-6380-484b-a1fe-356ffafbab3d","124.974106",0,0,0,0,8,148,82,103,43,16,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Medium,10,"dance-single",7DGGQWsBSsSJMY2IuBlC,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier04,"9871c902-65b9-4f83-abeb-9491962aade8",24,0,0,"0.000000",1dda8a3547c7dc6c,143,"1.5x, Overhead",33,"0.665700",3694d7d8e4a00efb,1,"0.625000","0.665722",0,"1.000000",0,24,16,0,0,"338.000000",0,"0.657971",322,"0.386831",804010,"ba5483aa-a240-4c71-aeb5-dd31ae9e0e6d","126.414139",0,0,0,0,2,112,103,91,16,5,"Songs/16 DDR A/Iro wa nio e do chirinuru wo/","色は匂へど散りぬるを",Hard,11,"dance-single",eTGGQWsBSsSJMY2IvRow,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier05,"d49b415e-d633-4fa7-a343-7ce7ebe2e118",2,0,1,"0.000000",1dda8a3547c7dc6c,97,"1.25x, Overhead",33,"0.625600",3694d7d8e4a00efb,1,"0.571429","0.625641",0,"0.666667",0,2,20,0,0,"332.000000",0,"0.620991",312,"0.360857",749120,"9d7572b1-de97-47a9-a096-96d4566a6de7","153.967819",0,0,0,0,6,120,79,86,27,4,"Songs/16 DDR A/DDR MEGAMIX/","DDR MEGAMIX",Easy,8,"dance-single",YjGGQWsBSsSJMY2IlBab,stepmania,,result
1dda8a3547c7dc6c,false,"May 21st 2019, 00:00:00.000",0,Failed,"f149d088-6df0-4f8f-a305-7be92cbd6662",1,0,0,"0.000000",1dda8a3547c7dc6c,86,"1.5x, Overhead",33,"0.308200",3694d7d8e4a00efb,1,"0.333333","0.308252",0,"0.250000",0,1,17,0,0,"235.000000",0,"0.305936",218,"0.213463",381020,"3555323f-0f24-479e-a64b-bd7f10b35221","68.900375",0,0,0,0,12,66,57,69,25,7,"Songs/16 DDR A/Roshin yuukai/","炉心融解",Hard,12,"dance-single",czGGQWsBSsSJMY2IvBrj,stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier04,"5b61e9a1-117b-4622-aef4-62c9c3ed455b",7,0,0,"0.000000",1dda8a3547c7dc6c,209,"1.5x, Overhead",33,"0.687300",3694d7d8e4a00efb,1,"0.520000","0.687364",0,"1.000000",0,7,23,0,0,"318.000000",0,"0.706790",294,"0.720194",826820,"c326938b-9481-4bcf-a541-aa0620affe9c","110.335777",0,0,0,0,2,117,98,63,16,3,"Songs/16 DDR A/Ama no jyaku/","天ノ弱",Medium,10,"dance-single","5TGGQWsBSsSJMY2IjxV-",stepmania,,result
1dda8a3547c7dc6c,true,"May 21st 2019, 00:00:00.000",0,Tier06,"4cf5369a-48a3-4b86-acac-75fef0c6bc7d",0,0,0,"0.000000",1dda8a3547c7dc6c,103,"1.25x, Overhead",33,"0.546700",3694d7d8e4a00efb,1,"0.200000","0.546748",0,"0.000000",0,0,7,0,0,"310.000000",0,"0.523669",302,"0.334628",676560,"2a448379-a60e-40fa-aae5-e46c3c733e7f","99.152931",0,0,0,0,18,93,80,99,29,9,"Songs/04 4thMIX/BOYS (EURO MIX)/","BOYS (EURO MIX)",Hard,8,"dance-single",5jGGQWsBSsSJMY2IjxWK,stepmania,,result
1dda8a3547c7dc6c,true,"May 19th 2019, 00:00:00.000",0,Tier04,"2a4df258-da1c-40d6-a743-94b021c09ef1",5,0,0,"0.000000",1dda8a3547c7dc6c,68,"1.5x, Overhead",33,"0.664000",3694d7d8e4a00efb,1,"0.696970","0.664042",0,"1.000000",0,5,29,0,0,"261.000000",0,"0.705674",230,"0.286058",803790,"b130c9e5-3b98-411c-abd9-16df2b5c9151","99.374786",0,0,0,0,13,92,82,51,4,7,"Songs/90 MUSIC FIT/Sosei no Akuerion/","創聖のアクエリオン",Hard,10,"dance-single",BTGGQWsBSsSJMY2IpRh9,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"f32d95cc-2d0f-4f5e-a361-b4cd81b32768",0,0,0,"0.000000",1dda8a3547c7dc6c,8,"1.5x, Overhead",33,"0.017000",3694d7d8e4a00efb,1,"0.000000","0.017094",0,"0.000000",0,0,0,0,0,"13.000000",0,"0.013857",13,"0.016953",19750,"0407e009-4462-45fb-a6a1-a7f2cba1ed82","17.065733",0,0,0,0,6,5,1,5,2,3,"Songs/12 DDR SuperNOVA/No.13/","No.13",Hard,13,"dance-single",ljGGQWsBSsSJMY2ItBml,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"1c438ecf-2e8e-4f50-a198-7a331d8b1e8d",0,0,0,"0.000000",1dda8a3547c7dc6c,15,"1.5x, Overhead",33,"0.039700",3694d7d8e4a00efb,1,"0.000000","0.039746",0,"0.000000",0,0,0,0,0,"57.000000",0,"0.033175",57,"0.020675",52100,"60f07be3-9de7-47bd-a801-bb469e5a5820","25.515381",0,0,0,0,8,9,12,24,12,2,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Hard,15,"dance-single",mjGGQWsBSsSJMY2ItBnF,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"e166af8f-6a1c-477c-ae69-7ebb8e09b8ac",4,0,0,"0.000000",1dda8a3547c7dc6c,52,"1.5x, Overhead",33,"0.527000",3694d7d8e4a00efb,1,"0.387097","0.527066",0,"0.666667",0,4,25,0,0,"327.000000",0,"0.507979",298,"0.142698",637980,"63636015-4252-4ece-a0d5-929af84070d4","91.934464",0,0,0,0,18,102,75,88,33,12,"Songs/14 DDR 2013/Orion wo nazoru/","オリオンをなぞる",Challenge,12,"dance-single",xDGGQWsBSsSJMY2ImBa4,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"faf48c1e-3a90-4b5c-a649-452e56cc28f3",0,0,0,"0.000000",1dda8a3547c7dc6c,40,"1.5x, Overhead",33,"0.296200",3694d7d8e4a00efb,1,"0.096774","0.296296",0,"0.000000",0,0,10,0,0,"175.000000",0,"0.295213",163,"0.104059",360900,"9b1c4437-a597-4068-a7c4-004fdd445eab","54.336948",0,0,0,0,12,58,47,46,11,9,"Songs/14 DDR 2013/Orion wo nazoru/","オリオンをなぞる",Challenge,12,"dance-single",zDGGQWsBSsSJMY2ImRYL,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"56912565-a1c6-478a-a407-9de0aadf4c13",1,0,0,"0.000000",1dda8a3547c7dc6c,39,"1.5x, Overhead",33,"0.109400",3694d7d8e4a00efb,1,"0.256410","0.109422",0,"0.076923",0,1,13,0,0,"148.000000",0,"0.118421",135,"0.068933",140490,"09395a5b-9370-43f8-a607-d0e129f59428","41.741680",0,0,0,0,13,29,41,44,21,3,"Songs/16 DDR A/Nou shou sakuretsu girl/","脳漿炸裂ガール",Challenge,14,"dance-single",bTGGQWsBSsSJMY2IqRhP,stepmania,,result
1dda8a3547c7dc6c,true,"May 19th 2019, 00:00:00.000",0,Tier06,"e8cf1ed9-5e4d-458b-a930-e3d4e1936e87",9,0,0,"0.000000",1dda8a3547c7dc6c,137,"1.5x, Overhead",33,"0.564200",3694d7d8e4a00efb,1,"0.619048","0.564292",0,"1.000000",0,9,18,0,0,"392.000000",0,"0.525060",374,"0.410946",688230,"1d004e8c-b166-47fc-afe8-125e67d95b3f","111.295799",0,0,0,0,16,118,89,130,35,10,"Songs/16 DDR A/Rokuchounen to ichiya monogatari/","六兆年と一夜物語",Hard,12,"dance-single",ljGGQWsBSsSJMY2IihWo,stepmania,,result
1dda8a3547c7dc6c,true,"May 19th 2019, 00:00:00.000",0,Tier06,"a728b858-6392-44b3-a088-e25a0f9b9f0f",34,0,0,"0.000000",1dda8a3547c7dc6c,36,Overhead,33,"0.552500",3694d7d8e4a00efb,1,"0.600000","0.552511",0,"1.000000",0,34,5,0,0,"241.000000",0,"0.463878",236,"0.119751",674840,"9c20bb51-def5-4fe7-a34a-5d9d00b4e99a","95.580070",0,0,0,0,14,55,64,89,28,8,"Songs/12 DDR SuperNOVA/Tomorrow Perfume/","Tomorrow Perfume",Hard,10,"dance-single",ojGGQWsBSsSJMY2IixUo,stepmania,,result
1dda8a3547c7dc6c,true,"May 19th 2019, 00:00:00.000",0,Tier05,"8b30313a-1e55-47f4-acd4-b5d6f4efb822",22,0,0,"0.000000",1dda8a3547c7dc6c,122,"1.5x, Overhead",33,"0.626300",3694d7d8e4a00efb,1,"0.500000","0.626382",0,"1.000000",0,22,4,0,0,"390.000000",0,"0.599010",386,"0.304005",746720,"8b819143-2f8f-40ef-af7f-53959a687bb6","125.069725",0,0,0,0,12,139,100,110,37,2,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Medium,10,"dance-single",rTGGQWsBSsSJMY2IixWi,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"05f18fb0-7f47-4f98-a5aa-ed4da88b7ace",3,1,0,"0.000000",1dda8a3547c7dc6c,55,"1.5x, Overhead",33,"0.358600",3694d7d8e4a00efb,1,"0.289474","0.358625",0,"0.750000",0,3,22,0,0,"316.000000",0,"0.350365",294,"0.101245",434170,"048d3b53-f9de-411e-ad44-1b355cf6d380","78.439949",0,0,0,0,15,102,75,88,27,20,"Songs/15 DDR 2014/Struggle/",Struggle,Hard,13,"dance-single",tTGGQWsBSsSJMY2IixXn,stepmania,,result
1dda8a3547c7dc6c,true,"May 19th 2019, 00:00:00.000",0,Tier05,"86b4986c-b4f6-4255-a016-545a5204366d",13,1,0,"0.000000",1dda8a3547c7dc6c,75,"1.5x, Overhead",33,"0.582500",3694d7d8e4a00efb,1,"0.531915","0.582591",0,"0.928571",0,13,46,0,0,"350.000000",0,"0.559459",306,"0.243186",714770,"9a53017e-1ec3-4cde-a24f-8d3e9e75dd82","114.784843",0,0,0,0,6,93,86,99,27,12,"Songs/09 DDR X/PORIRIZUMU/","ポリリズム",Hard,10,"dance-single",uTGGQWsBSsSJMY2IjBUJ,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"4a0bf8f4-820c-476c-ac6c-5659e5b817fb",5,0,0,"0.000000",1dda8a3547c7dc6c,62,"1.5x, Overhead",33,"0.479900",3694d7d8e4a00efb,1,"0.395833","0.479920",0,"0.714286",0,5,29,0,0,"426.000000",0,"0.469388",396,"0.131187",592080,"e79b4656-523e-434a-a032-72cd89f567db","115.557495",0,0,0,0,24,120,112,118,45,13,"Songs/16 DDR A/Shiawase ni nareru kakushi command ga arurashii/","幸せになれる隠しコマンドがあるらしい",Hard,13,"dance-single",oDGGQWsBSsSJMY2Ilhan,stepmania,,result
1dda8a3547c7dc6c,true,"May 19th 2019, 00:00:00.000",0,Tier05,"07e2fe5d-5cba-4ac8-a69c-91ff5e4cfcae",10,0,0,"0.000000",1dda8a3547c7dc6c,170,"1.5x, Overhead",33,"0.647500",3694d7d8e4a00efb,1,"0.631579","0.647590",0,"1.000000",0,10,38,0,0,"356.000000",0,"0.650000",318,"0.523996",790250,"84e9bae5-589c-4bd7-a2a7-6208741996b0","116.053253",0,0,0,0,1,109,96,96,17,3,"Songs/15 DDR 2014/Setsuna Trip/","セツナトリップ",Medium,10,"dance-single",rTGGQWsBSsSJMY2IlxbL,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"912d77ec-2e20-48ef-a322-1ab663494f09",0,0,0,"0.000000",1dda8a3547c7dc6c,12,"1.5x, Overhead",33,"0.028600",3694d7d8e4a00efb,1,"0.000000","0.028617",0,"0.000000",0,0,0,0,0,"49.000000",0,"0.023697",49,"0.014862",35550,"2e50fe7b-5160-490e-af81-79db8c63628e","24.084122",0,0,0,0,6,9,5,17,16,4,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Hard,15,"dance-single",3jGGQWsBSsSJMY2ImhaK,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"10cc764f-62a3-4e8f-a7c5-69e81bb98c02",0,0,0,"0.000000",1dda8a3547c7dc6c,26,"1.5x, Overhead",33,"0.084200",3694d7d8e4a00efb,1,"0.071429","0.084282",0,"0.000000",0,0,3,0,0,"73.000000",0,"0.076577",70,"0.072331",103260,"5d235551-49cc-4bc0-a304-be1e10959063","30.186705",0,0,0,0,10,20,13,25,11,0,"Songs/08 DDR EXTREME/Colors ~for EXTREME~/","Colors ～for EXTREME～",Challenge,13,"dance-single",LjGGQWsBSsSJMY2IphjX,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"49be52ef-eb5e-47ab-a943-14a035136e1f",0,0,0,"0.000000",1dda8a3547c7dc6c,17,"1.5x, Overhead",33,"0.111800",3694d7d8e4a00efb,1,"0.307692","0.111888",0,"0.000000",0,0,6,0,0,"97.000000",0,"0.117783",90,"0.040139",138230,"cf51baf2-b64c-415f-a938-f542af92a890","32.066914",0,0,0,0,7,25,23,23,17,7,"Songs/12 DDR SuperNOVA/No.13/","No.13",Hard,13,"dance-single",YzGGQWsBSsSJMY2IshnL,stepmania,,result
1dda8a3547c7dc6c,true,"May 19th 2019, 00:00:00.000",0,Tier05,"104a39a7-1904-4e93-ab47-d10e8ab29f77",15,0,0,"0.000000",1dda8a3547c7dc6c,53,"1.5x, Overhead",33,"0.588000",3694d7d8e4a00efb,1,"0.400000","0.588025",0,"1.000000",0,15,27,0,0,"356.000000",0,"0.551546",329,"0.158545",709920,"ba144de8-dc93-4c97-ac01-a786b04ee13e","96.754471",0,0,0,0,19,112,89,99,27,12,"Songs/08 DDR EXTREME/Destiny lovers/","Destiny lovers",Hard,13,"dance-single",bjGGQWsBSsSJMY2Isxkk,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"172fb88f-a367-4a8a-a748-95d49154f820",10,0,0,"0.000000",1dda8a3547c7dc6c,59,Overhead,33,"0.559200",3694d7d8e4a00efb,1,"0.552632","0.559237",0,"1.000000",0,10,32,0,0,"311.000000",0,"0.541667",279,"0.171507",668690,"1dc3bde4-7f23-4675-a056-9e252199a632","111.335991",0,0,0,0,20,102,73,77,25,8,"Songs/15 DDR 2014/Setsuna Trip/","セツナトリップ",Medium,10,"dance-single",ijGGQWsBSsSJMY2ItBlB,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"2ffd75b8-540a-4da1-ac8e-74e57d3320bd",0,0,0,"0.000000",1dda8a3547c7dc6c,37,"1.5x, Overhead",33,"0.067300",3694d7d8e4a00efb,1,"0.000000","0.067303",0,"0.000000",0,0,0,0,0,"79.000000",0,"0.061611",79,"0.055490",83030,"34822d38-ab16-43f0-a1e4-4b32619ba072","29.006165",0,0,0,0,9,22,17,28,10,4,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Hard,15,"dance-single",cTGGQWsBSsSJMY2IvBrL,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"13bb1fb8-5f3b-4bc5-af28-9e35edaffd93",5,0,0,"0.000000",1dda8a3547c7dc6c,47,"1.5x, Overhead",33,"0.204600",3694d7d8e4a00efb,1,"0.312500","0.204645",0,"0.416667",0,5,6,0,0,"179.000000",0,"0.213084",173,"0.090229",255980,"ead4a98e-db3e-40ab-af09-8db7c1891d94","53.561531",0,0,0,0,12,48,59,49,15,10,"Songs/15 DDR 2014/Setsuna Trip/","セツナトリップ",Hard,14,"dance-single",QzGGQWsBSsSJMY2Ipxit,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"37fe32ac-3f86-42a7-ae12-9601be9fa22a",4,0,0,"0.000000",1dda8a3547c7dc6c,81,"1.5x, Overhead",33,"0.259000",3694d7d8e4a00efb,1,"0.097561","0.259087",0,"0.800000",0,4,7,0,0,"175.000000",0,"0.235546",168,"0.187557",309970,"285a8355-474c-4da2-af18-7cfcb7e08ba0","52.561192",0,0,0,0,12,63,41,53,10,9,"Songs/16 DDR A/Ama no jyaku/","天ノ弱",Hard,13,"dance-single",sDGGQWsBSsSJMY2ItRl3,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"bd099d2c-b471-4c11-a468-4c1f83728175",0,1,0,"0.000000",1dda8a3547c7dc6c,34,"1.5x, Overhead",33,"0.071500",3694d7d8e4a00efb,1,"0.000000","0.071542",0,"0.000000",0,0,0,0,0,"90.000000",0,"0.066351",90,"0.050595",94770,"a5123596-26b5-4656-a966-c15fe108fab8","31.966974",0,0,0,0,7,16,26,35,13,6,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Hard,15,"dance-single",wTGGQWsBSsSJMY2Ithky,stepmania,,result
1dda8a3547c7dc6c,false,"May 19th 2019, 00:00:00.000",0,Failed,"539f6ecd-27be-492f-a695-2baf74caa941",0,0,0,"0.000000",1dda8a3547c7dc6c,26,Overhead,33,"0.078500",3694d7d8e4a00efb,1,"0.000000","0.078522",0,"0.000000",0,0,0,0,0,"63.000000",0,"0.073059",63,"0.052515",98930,"5d3e37cc-04e5-4f46-a622-e9243684c7ab","27.662008",0,0,0,0,8,16,16,22,9,2,"Songs/08 DDR EXTREME/The Least 100sec/","The Least 100sec",Hard,12,"dance-single",qzGGQWsBSsSJMY2IixWN,stepmania,,result
